Date,Open,High,Low,Close,Adj Close,Volume
2019-08-19,43.785000,44.270000,43.514999,44.150002,42.058746,4931989
2019-08-20,44.200001,44.230000,43.465000,43.665001,41.596718,4630115
2019-08-21,43.860001,44.564999,43.775002,44.384998,42.282612,4721162
2019-08-22,44.195000,44.799999,44.000000,44.395000,42.292137,4528988
2019-08-23,44.389999,44.389999,43.514999,43.580002,41.515743,5431169
2019-08-26,43.340000,44.110001,43.310001,43.840000,41.763432,3235176
2019-08-27,43.755001,44.314999,43.669998,43.965000,41.882507,5215532
2019-08-28,44.055000,44.470001,43.805000,44.314999,42.215931,4487357
2019-08-29,44.215000,45.154999,44.044998,45.000000,42.868484,4568919
2019-08-30,45.000000,45.619999,44.834999,45.389999,43.240009,6369174
2019-09-02,45.360001,45.430000,45.145000,45.279999,43.135220,2109748
2019-09-03,45.294998,45.294998,44.439999,44.775002,42.654140,4448332
2019-09-04,45.070000,45.404999,44.750000,45.404999,43.254299,3670507
2019-09-05,45.595001,46.235001,45.334999,46.224998,44.035458,4935940
2019-09-06,45.930000,46.080002,45.430000,45.779999,43.611534,5308370
2019-09-09,45.950001,46.325001,45.900002,46.325001,44.130726,3738291
2019-09-10,46.400002,47.540001,46.360001,47.375000,45.130989,7212095
2019-09-11,47.220001,47.584999,47.055000,47.145000,44.911880,5136581
2019-09-12,46.744999,46.990002,46.110001,46.580002,44.373646,6094404
2019-09-13,46.634998,47.025002,46.494999,46.650002,44.440331,4597080
2019-09-16,48.040001,48.294998,47.575001,47.814999,45.550144,8801197
2019-09-17,48.500000,48.935001,47.509998,47.855000,45.588253,7725070
2019-09-18,47.650002,48.275002,47.520000,48.020000,45.745438,5558885
2019-09-19,47.779999,48.660000,47.424999,48.165001,45.883572,5512417
2019-09-20,48.110001,49.580002,47.965000,49.480000,47.136280,15879170
2019-09-23,49.240002,49.540001,48.544998,48.665001,46.359886,4798758
2019-09-24,49.200001,49.244999,47.555000,47.744999,45.483459,6678815
2019-09-25,47.040001,47.264999,46.654999,47.189999,44.954746,6821799
2019-09-26,46.945000,47.599998,46.900002,47.380001,45.135750,3982105
2019-09-27,47.115002,47.625000,46.915001,47.590000,45.976246,8383407
2019-09-30,47.299999,47.945000,47.200001,47.884998,46.261242,6070562
2019-10-01,47.939999,48.119999,47.340000,47.340000,45.734726,5162622
2019-10-02,47.029999,47.125000,45.455002,45.455002,43.913647,6836223
2019-10-03,45.424999,45.555000,44.360001,44.910000,43.387127,6439103
2019-10-04,45.049999,45.250000,44.555000,45.000000,43.474075,5416587
2019-10-07,44.500000,45.340000,44.369999,45.215000,43.681786,4992096
2019-10-08,45.060001,45.174999,44.389999,44.470001,42.962048,4655946
2019-10-09,44.474998,45.025002,44.320000,44.880001,43.358143,4213242
2019-10-10,44.584999,45.610001,44.480000,45.294998,43.759068,4388157
2019-10-11,45.669998,46.480000,45.540001,46.415001,44.841091,6887943
2019-10-14,46.349998,46.349998,45.360001,45.840000,44.285587,3347664
2019-10-15,46.299999,46.750000,45.919998,46.455002,44.879738,5357244
2019-10-16,46.330002,46.590000,46.049999,46.404999,44.831429,3748090
2019-10-17,46.064999,46.825001,46.025002,46.215000,44.647873,4919534
2019-10-18,46.355000,46.660000,46.154999,46.334999,44.763802,5220297
2019-10-21,46.334999,46.770000,46.099998,46.480000,44.903885,3199735
2019-10-22,46.584999,47.230000,46.535000,47.185001,45.584984,4210230
2019-10-23,47.009998,47.474998,46.945000,47.320000,45.715405,3683862
2019-10-24,47.595001,47.965000,47.314999,47.500000,45.889297,3713444
2019-10-25,47.290001,47.735001,47.075001,47.695000,46.077686,2948072
2019-10-28,47.770000,48.025002,47.439999,47.849998,46.227428,3690744
2019-10-29,47.755001,47.965000,47.290001,47.669998,46.053535,4560718
2019-10-30,48.250000,48.279999,46.884998,47.665001,46.048706,4876904
2019-10-31,47.345001,47.505001,46.825001,47.134998,45.536674,7243223
2019-11-01,47.455002,47.840000,47.294998,47.750000,46.130821,3656445
2019-11-04,47.799999,48.790001,47.779999,48.514999,46.869881,6169820
2019-11-05,48.779999,49.605000,48.705002,49.305000,47.633095,6228526
2019-11-06,49.215000,49.509998,48.880001,49.325001,47.652416,4646756
2019-11-07,49.410000,49.709999,49.334999,49.590000,47.908428,5235245
2019-11-08,49.435001,49.450001,48.910000,49.294998,47.623432,5355759
2019-11-11,49.320000,49.494999,48.865002,49.410000,47.734531,3040535
2019-11-12,49.500000,49.654999,49.305000,49.445000,47.768345,3306197
2019-11-13,49.040001,49.410000,48.630001,49.410000,47.734531,4597655
2019-11-14,49.290001,49.474998,49.080002,49.080002,47.415722,3279856
2019-11-15,49.395000,49.445000,48.904999,49.275002,47.604115,5335494
2019-11-18,49.119999,49.365002,48.840000,49.025002,47.362587,3430975
2019-11-19,49.000000,49.340000,48.709999,48.860001,47.203182,4140214
2019-11-20,48.435001,48.860001,48.055000,48.759998,47.106571,4854766
2019-11-21,48.290001,49.000000,48.209999,48.855000,47.198353,4606639
2019-11-22,49.000000,49.650002,48.935001,49.105000,47.439873,4828223
2019-11-25,49.360001,49.525002,48.935001,48.935001,47.275639,4103723
2019-11-26,48.860001,48.959999,48.125000,48.125000,46.493107,7840320
2019-11-27,48.119999,48.474998,48.035000,48.035000,46.406158,4454765
2019-11-28,48.000000,48.294998,47.895000,47.990002,46.362686,2838436
2019-11-29,47.924999,48.174999,47.639999,47.639999,46.024555,4543665
2019-12-02,47.689999,48.279999,47.009998,47.080002,45.483543,6359812
2019-12-03,47.195000,47.424999,46.275002,46.634998,45.053631,6404913
2019-12-04,46.525002,47.244999,46.490002,47.209999,45.609131,4376307
2019-12-05,47.334999,47.660000,47.130001,47.130001,45.531849,3208789
2019-12-06,47.404999,48.095001,47.139999,47.955002,46.328873,4908403
2019-12-09,48.000000,48.000000,47.584999,47.584999,45.971416,3152918
2019-12-10,47.380001,47.645000,46.930000,47.645000,46.029381,4082383
2019-12-11,47.480000,47.705002,47.279999,47.395000,45.787861,4099933
2019-12-12,47.540001,47.994999,47.294998,47.625000,46.010059,4354361
2019-12-13,48.000000,48.509998,47.810001,47.820000,46.198448,5660681
2019-12-16,47.799999,48.500000,47.750000,48.279999,46.642849,4413533
2019-12-17,48.349998,49.000000,48.305000,48.785000,47.130726,5599136
2019-12-18,48.755001,49.075001,48.610001,48.610001,46.961658,5332920
2019-12-19,48.715000,49.035000,48.700001,49.000000,47.338436,4838642
2019-12-20,49.000000,49.320000,48.825001,49.070000,47.406063,11608763
2019-12-23,48.955002,49.430000,48.889999,49.355000,47.681396,2862183
2019-12-24,49.450001,49.630001,49.415001,49.474998,47.797329,617245
2019-12-25,49.474998,49.474998,49.474998,49.474998,47.797329,0
2019-12-27,49.665001,49.889999,49.285000,49.290001,47.618603,2811750
2019-12-30,49.240002,49.685001,49.060001,49.185001,47.517166,3075084
2019-12-31,49.139999,49.215000,49.040001,49.200001,47.531654,1359317
2020-01-02,49.410000,50.090000,49.410000,49.814999,48.125797,4326276
2020-01-03,49.955002,50.560001,49.849998,50.380001,48.671642,4960724
2020-01-06,50.290001,50.930000,50.130001,50.439999,49.376457,7596924
2020-01-07,50.520000,50.669998,50.110001,50.110001,49.053417,5380020
2020-01-08,50.750000,50.750000,50.009998,50.240002,49.180679,4922510
2020-01-09,50.080002,50.250000,49.744999,49.959999,48.906578,4672439
2020-01-10,50.410000,50.419998,49.785000,49.785000,48.735271,4010141
2020-01-13,49.895000,49.965000,49.240002,49.560001,48.515015,4239465
2020-01-14,49.580002,49.580002,49.029999,49.160000,48.123447,4294712
2020-01-15,48.900002,49.150002,48.345001,48.580002,47.555679,4906773
2020-01-16,48.455002,48.910000,48.375000,48.790001,47.761250,3722798
2020-01-17,48.799999,49.060001,48.349998,48.505001,47.482262,5055368
2020-01-20,48.814999,48.955002,48.450001,48.570000,47.545887,2315053
2020-01-21,48.400002,48.400002,47.880001,48.115002,47.100483,3716193
2020-01-22,48.375000,48.375000,47.549999,47.799999,46.792122,4828862
2020-01-23,47.599998,47.869999,47.040001,47.320000,46.322247,5108974
2020-01-24,47.849998,48.020000,47.205002,47.384998,46.385872,4131511
2020-01-27,47.000000,47.025002,46.029999,46.110001,45.137760,6661225
2020-01-28,46.185001,46.509998,45.724998,46.474998,45.495060,5423321
2020-01-29,46.500000,46.619999,46.000000,46.180000,45.206284,4524756
2020-01-30,45.700001,45.750000,44.634998,44.919998,43.972847,7604963
2020-01-31,45.000000,45.064999,43.945000,44.145000,43.214191,7613249
2020-02-03,43.955002,44.139999,43.669998,43.759998,42.837307,6579474
2020-02-04,44.299999,44.924999,44.154999,44.799999,43.855381,7154948
2020-02-05,44.509998,45.794998,44.410000,45.435001,44.476994,7592709
2020-02-06,47.000000,47.000000,45.505001,45.900002,44.932186,6967286
2020-02-07,45.700001,45.779999,45.084999,45.259998,44.305679,5762786
2020-02-10,45.174999,45.389999,44.575001,44.575001,43.635124,6230114
2020-02-11,44.750000,45.250000,44.740002,44.990002,44.041374,5567042
2020-02-12,45.209999,45.650002,45.064999,45.485001,44.525936,6114806
2020-02-13,45.549999,45.549999,44.715000,45.395000,44.437836,6159148
2020-02-14,45.325001,45.639999,45.169998,45.250000,44.295891,4177910
2020-02-17,45.474998,45.610001,45.200001,45.205002,44.251842,3425814
2020-02-18,44.950001,45.060001,44.505001,44.695000,43.752594,6540203
2020-02-19,45.200001,45.230000,44.529999,45.049999,44.100109,5338322
2020-02-20,45.185001,45.220001,44.750000,44.750000,43.806435,4565865
2020-02-21,44.590000,44.665001,43.880001,44.294998,43.361027,6766843
2020-02-24,43.369999,43.689999,41.985001,42.165001,41.275940,12143442
2020-02-25,42.459999,42.580002,41.014999,41.139999,40.272552,9849446
2020-02-26,40.880001,41.285000,40.435001,41.044998,40.179554,9179832
2020-02-27,40.125000,40.674999,39.025002,39.680000,38.843338,14792562
2020-02-28,38.500000,39.080002,37.720001,38.380001,37.570747,18297577
2020-03-02,39.915001,39.959999,37.945000,39.099998,38.275566,12536722
2020-03-03,39.900002,40.345001,38.980000,39.320000,38.490929,11402716
2020-03-04,39.619999,40.195000,38.965000,39.945000,39.102749,9181945
2020-03-05,40.095001,40.145000,38.799999,39.049999,38.226620,9513451
2020-03-06,38.500000,38.750000,36.965000,37.150002,36.366684,14629953
2020-03-09,31.580000,33.450001,30.980000,30.980000,30.326778,32826361
2020-03-10,32.224998,33.965000,30.985001,31.514999,30.850498,22112318
2020-03-11,32.264999,33.160000,30.965000,30.965000,30.312096,17801253
2020-03-12,29.495001,29.809999,26.045000,26.379999,25.823771,27090214
2020-03-13,27.389999,29.230000,25.695000,26.025000,25.476255,22235596
2020-03-16,25.500000,25.500000,23.450001,24.334999,23.821890,23911999
2020-03-17,26.230000,26.299999,23.665001,25.150000,24.619705,17666245
2020-03-18,24.500000,24.525000,21.400000,21.795000,21.335447,21448374
2020-03-19,21.360001,24.400000,21.120001,22.500000,22.025581,19510727
2020-03-20,24.500000,25.750000,23.875000,25.000000,24.472868,25488221
2020-03-23,24.000000,28.590000,23.770000,26.500000,25.941240,24443724
2020-03-24,28.000000,30.475000,27.389999,30.475000,29.832426,20173135
2020-03-25,31.825001,33.119999,30.100000,32.849998,32.157349,22567101
2020-03-26,31.510000,33.070000,30.590000,33.000000,32.304188,14865273
2020-03-27,31.940001,32.330002,31.020000,32.250000,31.570000,15675420
2020-03-30,31.200001,33.639999,30.965000,33.570000,33.570000,13162508
2020-03-31,34.000000,35.389999,33.645000,35.389999,35.389999,15715197
2020-04-01,33.299999,35.959999,33.134998,35.200001,35.200001,14558263
2020-04-02,35.955002,37.860001,35.695000,36.279999,36.279999,19013971
2020-04-03,35.599998,35.615002,33.250000,33.529999,33.529999,13210362
2020-04-06,34.005001,34.930000,33.060001,33.814999,33.814999,8975746
2020-04-07,34.735001,35.125000,33.619999,34.264999,34.264999,9038306
2020-04-08,33.580002,33.880001,32.759998,33.880001,33.880001,7059009
2020-04-09,34.369999,34.700001,32.880001,33.625000,33.625000,9804128
2020-04-14,34.299999,34.345001,32.455002,32.660000,32.660000,8917658
2020-04-15,32.000000,32.115002,29.985001,30.684999,30.684999,11172441
2020-04-16,30.825001,31.035000,29.665001,30.014999,30.014999,8038878
2020-04-17,30.570000,31.684999,30.420000,31.020000,31.020000,11114053
2020-04-20,30.629999,30.950001,29.730000,30.870001,30.870001,8124023
2020-04-21,29.950001,30.365000,29.190001,29.700001,29.700001,9637034
2020-04-22,29.820000,31.600000,29.350000,31.115000,31.115000,10022725
2020-04-23,31.805000,33.195000,31.605000,32.419998,32.419998,8062956
2020-04-24,31.990000,32.720001,31.325001,31.860001,31.860001,6164822
2020-04-27,32.000000,32.340000,31.285000,32.250000,32.250000,5183138
2020-04-28,32.205002,33.005001,31.745001,32.794998,32.794998,5654471
2020-04-29,33.919998,34.145000,33.040001,33.820000,33.820000,7905325
2020-04-30,34.154999,34.595001,32.480000,32.849998,32.849998,10676617
2020-05-04,31.000000,31.315001,30.195000,30.490000,30.490000,15718504
2020-05-05,32.900002,33.389999,31.900000,32.910000,32.910000,10638994
2020-05-06,32.900002,32.965000,31.570000,32.200001,32.200001,7796987
2020-05-07,32.134998,33.090000,32.049999,32.570000,32.570000,8133121
2020-05-08,32.910000,33.200001,32.525002,32.985001,32.985001,4399911
2020-05-11,33.500000,33.549999,32.264999,32.384998,32.384998,4810933
2020-05-12,32.040001,32.865002,31.940001,32.314999,32.314999,4608202
2020-05-13,32.075001,32.110001,31.010000,31.090000,31.090000,6666925
2020-05-14,30.809999,30.995001,29.674999,30.809999,30.809999,9626237
2020-05-15,31.459999,31.795000,30.570000,30.860001,30.860001,7377008
2020-05-18,32.000000,33.330002,31.980000,33.145000,33.145000,11001937
2020-05-19,33.294998,33.435001,32.365002,32.590000,32.590000,6064005
