Date,Open,High,Low,Close,Adj Close,Volume
2019-11-13,18.221001,18.264000,18.212999,18.257999,18.257999,0
2019-11-14,18.037001,18.068001,18.030001,18.048000,18.048000,0
2019-11-15,18.037001,18.080000,17.527000,17.610001,17.610001,0
2019-11-18,17.160000,17.160000,17.160000,17.160000,17.160000,0
2019-11-19,171.602997,173.761993,166.828995,169.393005,169.393005,0
2019-11-20,169.362000,170.132996,165.822006,166.156998,166.156998,0
2019-11-21,166.063004,166.903000,156.046005,156.804993,156.804993,0
2019-11-22,157.113007,158.451996,142.108002,150.889999,150.889999,0
2019-11-25,145.899994,148.470001,135.302002,148.098999,148.098999,0
2019-11-26,147.328995,149.501999,145.274002,147.585007,147.585007,0
2019-11-27,147.347000,155.242004,142.944000,153.856003,153.856003,0
2019-11-29,155.059998,158.289993,152.044006,157.037003,157.037003,0
2019-12-02,151.001007,152.615005,147.673004,149.231003,149.231003,0
2019-12-03,149.494003,151.033005,147.229004,149.498993,149.498993,0
2019-12-04,149.317001,152.688004,145.828995,146.830994,146.830994,0
2019-12-05,147.707001,156.050003,146.850006,150.003006,150.003006,0
2019-12-06,151.238007,152.507996,149.953003,151.779999,151.779999,0
2019-12-09,153.354996,154.287003,149.848999,150.455002,150.455002,0
2019-12-10,149.815994,150.406998,147.054993,147.638000,147.638000,0
2019-12-11,147.897003,148.893005,146.141998,146.621994,146.621994,0
2019-12-12,146.593994,147.524994,145.552002,146.667999,146.667999,0
2019-12-13,147.117996,148.119995,146.638000,147.595001,147.595001,0
2019-12-16,145.634003,145.669006,139.190994,139.647003,139.647003,0
2019-12-17,139.641006,140.173996,131.145004,131.671997,131.671997,0
2019-12-18,132.147003,142.828003,129.970993,142.235992,142.235992,0
2019-12-19,142.192993,145.457001,139.035995,142.259995,142.259995,0
2019-12-20,142.151993,143.404999,140.761993,143.072006,143.072006,0
2019-12-23,146.542999,150.343994,144.378006,144.481003,144.481003,0
2019-12-24,144.367996,148.108994,143.259995,144.091995,144.091995,0
2019-12-26,142.348999,145.578003,141.576004,142.947006,142.947006,0
2019-12-27,142.261002,145.091995,141.677002,143.507996,143.507996,0
2019-12-30,147.785995,148.826004,144.455994,145.037994,145.037994,0
2019-12-31,145.082993,145.626999,141.973999,142.309006,142.309006,0
2020-01-02,143.414001,143.414001,138.149002,138.806000,138.806000,0
2020-01-03,138.738007,146.947998,137.307007,145.089005,145.089005,0
2020-01-06,147.953003,153.313004,147.429993,152.807007,152.807007,0
2020-01-07,153.722000,161.451004,153.722000,159.307999,159.307999,0
2020-01-08,158.589996,165.149002,156.869995,157.787994,157.787994,0
2020-01-09,158.156998,159.619995,154.729004,155.216003,155.216003,0
2020-01-10,155.322006,161.220993,152.783997,160.037003,160.037003,0
2020-01-13,163.085007,163.897995,161.078003,162.888000,162.888000,0
2020-01-14,162.716003,181.518005,162.580994,179.283997,179.283997,0
2020-01-15,180.097000,183.798004,177.507004,181.570999,181.570999,0
2020-01-16,181.764008,182.492996,175.679001,178.882004,178.882004,0
2020-01-17,178.955002,185.556000,178.214996,184.074005,184.074005,0
2020-01-21,180.373993,181.126007,176.815994,180.761002,180.761002,0
2020-01-22,180.171997,182.391998,178.910995,179.479004,179.479004,0
2020-01-23,179.567001,179.917999,171.229004,173.087997,173.087997,0
2020-01-24,173.565994,175.059006,168.949005,174.845001,174.845001,0
2020-01-27,177.160995,185.367996,176.742996,184.125000,184.125000,0
2020-01-28,183.848999,188.953003,183.102997,186.666000,186.666000,0
2020-01-29,186.882996,193.485001,186.882996,192.367004,192.367004,0
2020-01-30,192.119003,197.207993,189.067001,197.037003,197.037003,0
2020-01-31,196.832001,197.550003,189.738998,192.660995,192.660995,0
2020-02-03,196.296997,198.723007,193.438004,194.210999,194.210999,0
2020-02-04,194.298004,195.274994,190.304993,192.444000,192.444000,0
2020-02-05,192.584000,204.800995,192.580002,204.697998,204.697998,0
2020-02-06,203.910004,208.121002,201.666000,206.479996,206.479996,0
2020-02-07,206.182007,209.511993,205.421997,207.166000,207.166000,0
2020-02-10,215.544006,217.195999,209.001007,211.126007,211.126007,0
2020-02-11,211.024002,219.222000,208.447998,218.259995,218.259995,0
2020-02-12,219.042007,227.615997,218.722000,226.709000,226.709000,0
